Receiver Account,Sender account,Amount,Date
1548,2340,21,03-03-2018 11:29:00
1548,2340,83,03-03-2018 11:29:00
1548,2340,100,03-03-2018 11:29:00
1548,2340,59,03-03-2018 11:29:00
1548,2340,97,03-03-2018 11:29:00
1548,2340,74,03-03-2018 11:29:00
1548,2340,97,03-03-2018 11:29:00
1548,2340,51,03-03-2018 11:29:00
1548,2340,100,03-03-2018 11:29:00
1548,2340,12,03-03-2018 11:29:00
1548,2340,34,03-03-2018 11:29:00
6165,8348,64,03-03-2018 11:29:00
6165,8348,14,03-03-2018 11:29:00
6165,8348,90,03-03-2018 11:29:00
6165,8348,10,03-03-2018 11:29:00
6165,8348,99,03-03-2018 11:29:00
6165,8348,49,03-03-2018 11:29:00
6165,8348,96,03-03-2018 11:29:00
6165,8348,55,03-03-2018 11:29:00
6165,8348,63,03-03-2018 11:29:00
6165,8348,76,03-03-2018 11:29:00
6165,8348,47,03-03-2018 11:29:00
6165,8348,47,03-03-2018 11:29:00
6165,8348,36,03-03-2018 11:29:00
6165,8348,56,03-03-2018 11:29:00
6165,8348,36,03-03-2018 11:29:00
6165,8348,62,03-03-2018 11:29:00
6165,8348,33,03-03-2018 11:29:00
6165,8348,69,03-03-2018 11:29:00
6165,8348,57,03-03-2018 11:29:00
6165,8348,16,03-03-2018 11:29:00
6165,8348,63,03-03-2018 11:29:00
6165,8348,19,03-03-2018 11:29:00
6165,8348,66,03-03-2018 11:29:00
6165,8348,91,03-03-2018 11:29:00
6165,8348,98,03-03-2018 11:29:00
6165,8348,49,03-03-2018 11:29:00
6165,8348,35,03-03-2018 11:29:00
6165,8348,83,03-03-2018 11:29:00
6165,8348,60,03-03-2018 11:29:00
6165,8348,44,03-03-2018 11:29:00
6165,8348,12,03-03-2018 11:29:00
6165,8348,98,03-03-2018 11:29:00
6165,8348,12,03-03-2018 11:29:00
6165,8348,47,03-03-2018 11:29:00
6165,8348,79,03-03-2018 11:29:00
6165,8348,76,03-03-2018 11:29:00
6165,8348,17,03-03-2018 11:29:00
6165,8348,78,03-03-2018 11:29:00
6165,8348,61,03-03-2018 11:29:00
6165,8348,77,03-03-2018 11:29:00
6165,8348,81,03-03-2018 11:29:00
6165,8348,52,03-03-2018 11:29:00
6165,8348,23,03-03-2018 11:29:00
6165,8348,81,03-03-2018 11:29:00
6165,8348,90,03-03-2018 11:29:00
6165,8348,42,03-03-2018 11:29:00
6165,8348,88,03-03-2018 11:29:00
6165,8348,76,03-03-2018 11:29:00
6165,8348,21,03-03-2018 11:29:00
6165,8348,10,03-03-2018 11:29:00
7750,2392,87,03-03-2018 11:29:00
7750,2392,24,03-03-2018 11:29:00
7750,2392,51,03-03-2018 11:29:00
7750,2392,33,03-03-2018 11:29:00
7750,2392,51,03-03-2018 11:29:00
7750,2392,19,03-03-2018 11:29:00
7750,2392,39,03-03-2018 11:29:00
7750,2392,89,03-03-2018 11:29:00
7750,2392,24,03-03-2018 11:29:00
7750,2392,70,03-03-2018 11:29:00
7750,2392,79,03-03-2018 11:29:00
7750,2392,92,03-03-2018 11:29:00
7750,2392,12,03-03-2018 11:29:00
7750,2392,77,03-03-2018 11:29:00
7750,2392,31,03-03-2018 11:29:00
7750,2392,19,03-03-2018 11:29:00
7750,2392,88,03-03-2018 11:29:00
7750,2392,55,03-03-2018 11:29:00
7750,2392,52,03-03-2018 11:29:00
7750,2392,35,03-03-2018 11:29:00
7750,2392,59,03-03-2018 11:29:00
7750,2392,34,03-03-2018 11:29:00
7750,2392,93,03-03-2018 11:29:00
7750,2392,22,03-03-2018 11:29:00
7750,2392,59,03-03-2018 11:29:00
7750,2392,12,03-03-2018 11:29:00
7750,2392,86,03-03-2018 11:29:00
7750,2392,11,03-03-2018 11:29:00
7750,2392,89,03-03-2018 11:29:00
7750,2392,52,03-03-2018 11:29:00
7750,2392,26,03-03-2018 11:29:00
7750,2392,91,03-03-2018 11:29:00
7750,2392,55,03-03-2018 11:29:00
7750,2392,49,03-03-2018 11:29:00
7750,2392,50,03-03-2018 11:29:00
7750,2392,62,03-03-2018 11:29:00
7750,2392,27,03-03-2018 11:29:00
7750,2392,76,03-03-2018 11:29:00
7750,2392,62,03-03-2018 11:29:00
7750,2392,95,03-03-2018 11:29:00
7750,2392,31,03-03-2018 11:29:00
7750,2392,59,03-03-2018 11:29:00
7750,2392,45,03-03-2018 11:29:00
7750,2392,16,03-03-2018 11:29:00
7750,2392,58,03-03-2018 11:29:00
7750,2392,24,03-03-2018 11:29:00
7750,2392,11,03-03-2018 11:29:00
7750,2392,27,03-03-2018 11:29:00
7750,2392,12,03-03-2018 11:29:00
7750,2392,20,03-03-2018 11:29:00
8687,691,53,03-03-2018 11:29:00
8687,691,18,03-03-2018 11:29:00
8687,691,55,03-03-2018 11:29:00
8687,691,70,03-03-2018 11:29:00
8687,691,30,03-03-2018 11:29:00
8687,691,90,03-03-2018 11:29:00
8687,691,34,03-03-2018 11:29:00
8687,691,66,03-03-2018 11:29:00
8687,691,43,03-03-2018 11:29:00
8687,691,19,03-03-2018 11:29:00
8687,691,94,03-03-2018 11:29:00
8687,691,27,03-03-2018 11:29:00
8687,691,46,03-03-2018 11:29:00
8687,691,39,03-03-2018 11:29:00
8687,691,73,03-03-2018 11:29:00
8687,691,25,03-03-2018 11:29:00
8687,691,25,03-03-2018 11:29:00
8687,691,71,03-03-2018 11:29:00
8687,691,55,03-03-2018 11:29:00
8687,691,47,03-03-2018 11:29:00
8687,691,37,03-03-2018 11:29:00
8687,691,92,03-03-2018 11:29:00
8687,691,44,03-03-2018 11:29:00
8687,691,48,03-03-2018 11:29:00
8687,691,20,03-03-2018 11:29:00
8687,691,24,03-03-2018 11:29:00
8687,691,29,03-03-2018 11:29:00
8687,691,42,03-03-2018 11:29:00
8687,691,57,03-03-2018 11:29:00
8687,691,31,03-03-2018 11:29:00
8687,691,47,03-03-2018 11:29:00
8687,691,92,03-03-2018 11:29:00
8687,691,15,03-03-2018 11:29:00
8687,691,50,03-03-2018 11:29:00
8687,691,42,03-03-2018 11:29:00
8687,691,70,03-03-2018 11:29:00
8687,691,88,03-03-2018 11:29:00
8687,691,58,03-03-2018 11:29:00
8687,691,62,03-03-2018 11:29:00
8687,691,55,03-03-2018 11:29:00
8687,691,83,03-03-2018 11:29:00
8687,691,69,03-03-2018 11:29:00
8687,691,38,03-03-2018 11:29:00
8687,691,46,03-03-2018 11:29:00
8687,691,95,03-03-2018 11:29:00
8687,691,86,03-03-2018 11:29:00
8687,691,17,03-03-2018 11:29:00
8687,691,51,03-03-2018 11:29:00
8687,691,77,03-03-2018 11:29:00
8687,691,24,03-03-2018 11:29:00
9364,898,46,03-03-2018 11:29:00
9364,898,68,03-03-2018 11:29:00
9364,898,55,03-03-2018 11:29:00
9364,898,66,03-03-2018 11:29:00
9364,898,59,03-03-2018 11:29:00
9364,898,30,03-03-2018 11:29:00
9364,898,38,03-03-2018 11:29:00
9364,898,24,03-03-2018 11:29:00
9364,898,48,03-03-2018 11:29:00
9364,898,73,03-03-2018 11:29:00
9364,898,18,03-03-2018 11:29:00
9364,898,99,03-03-2018 11:29:00
9364,898,33,03-03-2018 11:29:00
9364,898,58,03-03-2018 11:29:00
9364,898,73,03-03-2018 11:29:00
9364,898,45,03-03-2018 11:29:00
9364,898,28,03-03-2018 11:29:00
9364,898,97,03-03-2018 11:29:00
9364,898,16,03-03-2018 11:29:00
9364,898,18,03-03-2018 11:29:00
9364,898,29,03-03-2018 11:29:00
9364,898,96,03-03-2018 11:29:00
9364,898,83,03-03-2018 11:29:00
9364,898,38,03-03-2018 11:29:00
9364,898,43,03-03-2018 11:29:00
9364,898,59,03-03-2018 11:29:00
9364,898,42,03-03-2018 11:29:00
9364,898,17,03-03-2018 11:29:00
9364,898,44,03-03-2018 11:29:00
9364,898,81,03-03-2018 11:29:00
9364,898,99,03-03-2018 11:29:00
9364,898,66,03-03-2018 11:29:00
9364,898,100,03-03-2018 11:29:00
9364,898,32,03-03-2018 11:29:00
9364,898,21,03-03-2018 11:29:00
9364,898,35,03-03-2018 11:29:00
9364,898,68,03-03-2018 11:29:00
9364,898,12,03-03-2018 11:29:00
9364,898,60,03-03-2018 11:29:00
9364,898,56,03-03-2018 11:29:00
9364,898,86,03-03-2018 11:29:00
9364,898,12,03-03-2018 11:29:00
9364,898,68,03-03-2018 11:29:00
9364,898,58,03-03-2018 11:29:00
9364,898,40,03-03-2018 11:29:00
9364,898,82,03-03-2018 11:29:00
9364,898,46,03-03-2018 11:29:00
9364,898,10,03-03-2018 11:29:00
9364,898,29,03-03-2018 11:29:00
9364,898,48,03-03-2018 11:29:00
6718,1649,78,03-03-2018 11:29:00
6718,1649,92,03-03-2018 11:29:00
6718,1649,32,03-03-2018 11:29:00
6718,1649,37,03-03-2018 11:29:00
6718,1649,99,03-03-2018 11:29:00
6718,1649,40,03-03-2018 11:29:00
6718,1649,65,03-03-2018 11:29:00
6718,1649,24,03-03-2018 11:29:00
6718,1649,61,03-03-2018 11:29:00
6718,1649,96,03-03-2018 11:29:00
6718,1649,40,03-03-2018 11:29:00
6718,1649,18,03-03-2018 11:29:00
6718,1649,95,03-03-2018 11:29:00
6718,1649,55,03-03-2018 11:29:00
6718,1649,71,03-03-2018 11:29:00
6718,1649,53,03-03-2018 11:29:00
6718,1649,98,03-03-2018 11:29:00
6718,1649,19,03-03-2018 11:29:00
6718,1649,82,03-03-2018 11:29:00
6718,1649,41,03-03-2018 11:29:00
6718,1649,24,03-03-2018 11:29:00
6718,1649,14,03-03-2018 11:29:00
6718,1649,18,03-03-2018 11:29:00
6718,1649,75,03-03-2018 11:29:00
6718,1649,22,03-03-2018 11:29:00
6718,1649,86,03-03-2018 11:29:00
6718,1649,83,03-03-2018 11:29:00
6718,1649,12,03-03-2018 11:29:00
6718,1649,74,03-03-2018 11:29:00
6718,1649,94,03-03-2018 11:29:00
6718,1649,37,03-03-2018 11:29:00
6718,1649,54,03-03-2018 11:29:00
6718,1649,47,03-03-2018 11:29:00
6718,1649,40,03-03-2018 11:29:00
6718,1649,90,03-03-2018 11:29:00
6718,1649,60,03-03-2018 11:29:00
6718,1649,73,03-03-2018 11:29:00
6718,1649,63,03-03-2018 11:29:00
6718,1649,20,03-03-2018 11:29:00
6718,1649,62,03-03-2018 11:29:00
6718,1649,56,03-03-2018 11:29:00
6718,1649,28,03-03-2018 11:29:00
6718,1649,88,03-03-2018 11:29:00
6718,1649,43,03-03-2018 11:29:00
6718,1649,87,03-03-2018 11:29:00
6718,1649,73,03-03-2018 11:29:00
6718,1649,15,03-03-2018 11:29:00
6718,1649,74,03-03-2018 11:29:00
6718,1649,33,03-03-2018 11:29:00
6718,1649,67,03-03-2018 11:29:00
8144,3618,10,03-03-2018 11:29:00
8144,3618,49,03-03-2018 11:29:00
8144,3618,77,03-03-2018 11:29:00
8144,3618,11,03-03-2018 11:29:00
8144,3618,30,03-03-2018 11:29:00
8144,3618,29,03-03-2018 11:29:00
8144,3618,12,03-03-2018 11:29:00
8144,3618,67,03-03-2018 11:29:00
8144,3618,69,03-03-2018 11:29:00
8144,3618,58,03-03-2018 11:29:00
8144,3618,23,03-03-2018 11:29:00
8144,3618,69,03-03-2018 11:29:00
8144,3618,46,03-03-2018 11:29:00
8144,3618,87,03-03-2018 11:29:00
8144,3618,14,03-03-2018 11:29:00
8144,3618,40,03-03-2018 11:29:00
8144,3618,19,03-03-2018 11:29:00
8144,3618,15,03-03-2018 11:29:00
8144,3618,95,03-03-2018 11:29:00
8144,3618,20,03-03-2018 11:29:00
8144,3618,89,03-03-2018 11:29:00
8144,3618,12,03-03-2018 11:29:00
8144,3618,85,03-03-2018 11:29:00
8144,3618,84,03-03-2018 11:29:00
8144,3618,12,03-03-2018 11:29:00
8144,3618,43,03-03-2018 11:29:00
8144,3618,82,03-03-2018 11:29:00
8144,3618,69,03-03-2018 11:29:00
8144,3618,92,03-03-2018 11:29:00
8144,3618,19,03-03-2018 11:29:00
8144,3618,46,03-03-2018 11:29:00
8144,3618,90,03-03-2018 11:29:00
8144,3618,92,03-03-2018 11:29:00
8144,3618,77,03-03-2018 11:29:00
8144,3618,66,03-03-2018 11:29:00
8144,3618,57,03-03-2018 11:29:00
8144,3618,63,03-03-2018 11:29:00
8144,3618,96,03-03-2018 11:29:00
8144,3618,23,03-03-2018 11:29:00
8144,3618,10,03-03-2018 11:29:00
8144,3618,30,03-03-2018 11:29:00
8144,3618,13,03-03-2018 11:29:00
8144,3618,79,03-03-2018 11:29:00
8144,3618,51,03-03-2018 11:29:00
8144,3618,32,03-03-2018 11:29:00
8144,3618,21,03-03-2018 11:29:00
8144,3618,92,03-03-2018 11:29:00
8144,3618,91,03-03-2018 11:29:00
8144,3618,59,03-03-2018 11:29:00
8144,3618,68,03-03-2018 11:29:00
5061,4518,11,03-03-2018 11:29:00
5061,4518,44,03-03-2018 11:29:00
5061,4518,59,03-03-2018 11:29:00
5061,4518,77,03-03-2018 11:29:00
5061,4518,15,03-03-2018 11:29:00
5061,4518,15,03-03-2018 11:29:00
5061,4518,46,03-03-2018 11:29:00
5061,4518,17,03-03-2018 11:29:00
5061,4518,27,03-03-2018 11:29:00
5061,4518,62,03-03-2018 11:29:00
5061,4518,63,03-03-2018 11:29:00
5061,4518,19,03-03-2018 11:29:00
5061,4518,51,03-03-2018 11:29:00
5061,4518,55,03-03-2018 11:29:00
5061,4518,41,03-03-2018 11:29:00
5061,4518,95,03-03-2018 11:29:00
5061,4518,44,03-03-2018 11:29:00
5061,4518,100,03-03-2018 11:29:00
5061,4518,34,03-03-2018 11:29:00
5061,4518,36,03-03-2018 11:29:00
5061,4518,52,03-03-2018 11:29:00
5061,4518,76,03-03-2018 11:29:00
5061,4518,30,03-03-2018 11:29:00
5061,4518,88,03-03-2018 11:29:00
5061,4518,92,03-03-2018 11:29:00
5061,4518,97,03-03-2018 11:29:00
5061,4518,80,03-03-2018 11:29:00
5061,4518,61,03-03-2018 11:29:00
5061,4518,58,03-03-2018 11:29:00
5061,4518,36,03-03-2018 11:29:00
5061,4518,25,03-03-2018 11:29:00
5061,4518,44,03-03-2018 11:29:00
5061,4518,14,03-03-2018 11:29:00
5061,4518,58,03-03-2018 11:29:00
5061,4518,16,03-03-2018 11:29:00
5061,4518,77,03-03-2018 11:29:00
5061,4518,24,03-03-2018 11:29:00
5061,4518,52,03-03-2018 11:29:00
5061,4518,46,03-03-2018 11:29:00
5061,4518,88,03-03-2018 11:29:00
5061,4518,21,03-03-2018 11:29:00
5061,4518,73,03-03-2018 11:29:00
5061,4518,51,03-03-2018 11:29:00
5061,4518,39,03-03-2018 11:29:00
5061,4518,47,03-03-2018 11:29:00
5061,4518,98,03-03-2018 11:29:00
5061,4518,86,03-03-2018 11:29:00
5061,4518,26,03-03-2018 11:29:00
5061,4518,87,03-03-2018 11:29:00
5061,4518,47,03-03-2018 11:29:00
5073,7135,91,03-03-2018 11:29:00
5073,7135,98,03-03-2018 11:29:00
5073,7135,63,03-03-2018 11:29:00
5073,7135,79,03-03-2018 11:29:00
5073,7135,63,03-03-2018 11:29:00
5073,7135,72,03-03-2018 11:29:00
5073,7135,15,03-03-2018 11:29:00
5073,7135,24,03-03-2018 11:29:00
5073,7135,19,03-03-2018 11:29:00
5073,7135,75,03-03-2018 11:29:00
5073,7135,21,03-03-2018 11:29:00
5073,7135,89,03-03-2018 11:29:00
5073,7135,20,03-03-2018 11:29:00
5073,7135,79,03-03-2018 11:29:00
5073,7135,98,03-03-2018 11:29:00
5073,7135,89,03-03-2018 11:29:00
5073,7135,41,03-03-2018 11:29:00
5073,7135,15,03-03-2018 11:29:00
5073,7135,30,03-03-2018 11:29:00
5073,7135,23,03-03-2018 11:29:00
5073,7135,47,03-03-2018 11:29:00
5073,7135,44,03-03-2018 11:29:00
5073,7135,91,03-03-2018 11:29:00
5073,7135,60,03-03-2018 11:29:00
5073,7135,18,03-03-2018 11:29:00
5073,7135,70,03-03-2018 11:29:00
5073,7135,71,03-03-2018 11:29:00
5073,7135,74,03-03-2018 11:29:00
5073,7135,66,03-03-2018 11:29:00
5073,7135,80,03-03-2018 11:29:00
5073,7135,94,03-03-2018 11:29:00
5073,7135,57,03-03-2018 11:29:00
5073,7135,45,03-03-2018 11:29:00
5073,7135,57,03-03-2018 11:29:00
5073,7135,90,03-03-2018 11:29:00
5073,7135,54,03-03-2018 11:29:00
5073,7135,51,03-03-2018 11:29:00
5073,7135,87,03-03-2018 11:29:00
5073,7135,41,03-03-2018 11:29:00
5073,7135,57,03-03-2018 11:29:00
5073,7135,67,03-03-2018 11:29:00
5073,7135,74,03-03-2018 11:29:00
5073,7135,68,03-03-2018 11:29:00
5073,7135,16,03-03-2018 11:29:00
5073,7135,61,03-03-2018 11:29:00
5073,7135,39,03-03-2018 11:29:00
5073,7135,60,03-03-2018 11:29:00
5073,7135,55,03-03-2018 11:29:00
5073,7135,12,03-03-2018 11:29:00
5073,7135,63,03-03-2018 11:29:00
5976,7119,64,03-03-2018 11:29:00
5976,7119,56,03-03-2018 11:29:00
5976,7119,79,03-03-2018 11:29:00
5976,7119,56,03-03-2018 11:29:00
5976,7119,93,03-03-2018 11:29:00
5976,7119,22,03-03-2018 11:29:00
5976,7119,70,03-03-2018 11:29:00
5976,7119,32,03-03-2018 11:29:00
5976,7119,48,03-03-2018 11:29:00
5976,7119,12,03-03-2018 11:29:00
5976,7119,60,03-03-2018 11:29:00
5976,7119,32,03-03-2018 11:29:00
5976,7119,21,03-03-2018 11:29:00
5976,7119,96,03-03-2018 11:29:00
5976,7119,41,03-03-2018 11:29:00
5976,7119,54,03-03-2018 11:29:00
5976,7119,80,03-03-2018 11:29:00
5976,7119,27,03-03-2018 11:29:00
5976,7119,57,03-03-2018 11:29:00
5976,7119,12,03-03-2018 11:29:00
5976,7119,33,03-03-2018 11:29:00
5976,7119,17,03-03-2018 11:29:00
5976,7119,58,03-03-2018 11:29:00
5976,7119,49,03-03-2018 11:29:00
5976,7119,26,03-03-2018 11:29:00
5976,7119,91,03-03-2018 11:29:00
5976,7119,79,03-03-2018 11:29:00
5976,7119,65,03-03-2018 11:29:00
5976,7119,76,03-03-2018 11:29:00
5976,7119,54,03-03-2018 11:29:00
5976,7119,48,03-03-2018 11:29:00
5976,7119,38,03-03-2018 11:29:00
5976,7119,94,03-03-2018 11:29:00
5976,7119,19,03-03-2018 11:29:00
5976,7119,27,03-03-2018 11:29:00
5976,7119,58,03-03-2018 11:29:00
5976,7119,80,03-03-2018 11:29:00
5976,7119,61,03-03-2018 11:29:00
5976,7119,51,03-03-2018 11:29:00
5976,7119,41,03-03-2018 11:29:00
5976,7119,51,03-03-2018 11:29:00
5976,7119,37,03-03-2018 11:29:00
5976,7119,12,03-03-2018 11:29:00
5976,7119,89,03-03-2018 11:29:00
5976,7119,33,03-03-2018 11:29:00
5976,7119,33,03-03-2018 11:29:00
5976,7119,47,03-03-2018 11:29:00
5976,7119,83,03-03-2018 11:29:00
5976,7119,45,03-03-2018 11:29:00
5976,7119,57,03-03-2018 11:29:00
316,1688,66,03-03-2018 11:29:00
316,1688,72,03-03-2018 11:29:00
316,1688,80,03-03-2018 11:29:00
316,1688,70,03-03-2018 11:29:00
316,1688,11,03-03-2018 11:29:00
316,1688,12,03-03-2018 11:29:00
316,1688,77,03-03-2018 11:29:00
316,1688,91,03-03-2018 11:29:00
316,1688,43,03-03-2018 11:29:00
316,1688,34,03-03-2018 11:29:00
316,1688,16,03-03-2018 11:29:00
316,1688,91,03-03-2018 11:29:00
316,1688,70,03-03-2018 11:29:00
316,1688,20,03-03-2018 11:29:00
316,1688,60,03-03-2018 11:29:00
316,1688,70,03-03-2018 11:29:00
316,1688,65,03-03-2018 11:29:00
316,1688,55,03-03-2018 11:29:00
316,1688,63,03-03-2018 11:29:00
316,1688,92,03-03-2018 11:29:00
316,1688,33,03-03-2018 11:29:00
316,1688,13,03-03-2018 11:29:00
316,1688,74,03-03-2018 11:29:00
316,1688,17,03-03-2018 11:29:00
316,1688,66,03-03-2018 11:29:00
316,1688,18,03-03-2018 11:29:00
316,1688,94,03-03-2018 11:29:00
316,1688,26,03-03-2018 11:29:00
316,1688,27,03-03-2018 11:29:00
316,1688,65,03-03-2018 11:29:00
316,1688,74,03-03-2018 11:29:00
316,1688,71,03-03-2018 11:29:00
316,1688,11,03-03-2018 11:29:00
316,1688,100,03-03-2018 11:29:00
316,1688,97,03-03-2018 11:29:00
316,1688,98,03-03-2018 11:29:00
316,1688,15,03-03-2018 11:29:00
316,1688,45,03-03-2018 11:29:00
316,1688,91,03-03-2018 11:29:00
316,1688,17,03-03-2018 11:29:00
316,1688,75,03-03-2018 11:29:00
316,1688,15,03-03-2018 11:29:00
316,1688,87,03-03-2018 11:29:00
316,1688,80,03-03-2018 11:29:00
316,1688,45,03-03-2018 11:29:00
316,1688,89,03-03-2018 11:29:00
316,1688,71,03-03-2018 11:29:00
316,1688,50,03-03-2018 11:29:00
316,1688,13,03-03-2018 11:29:00
316,1688,71,03-03-2018 11:29:00
5160,6113,48,03-03-2018 11:29:00
5160,6113,46,03-03-2018 11:29:00
5160,6113,93,03-03-2018 11:29:00
5160,6113,46,03-03-2018 11:29:00
5160,6113,26,03-03-2018 11:29:00
5160,6113,81,03-03-2018 11:29:00
5160,6113,63,03-03-2018 11:29:00
5160,6113,94,03-03-2018 11:29:00
5160,6113,96,03-03-2018 11:29:00
5160,6113,58,03-03-2018 11:29:00
5160,6113,45,03-03-2018 11:29:00
5160,6113,57,03-03-2018 11:29:00
5160,6113,86,03-03-2018 11:29:00
5160,6113,23,03-03-2018 11:29:00
5160,6113,67,03-03-2018 11:29:00
5160,6113,78,03-03-2018 11:29:00
5160,6113,53,03-03-2018 11:29:00
5160,6113,70,03-03-2018 11:29:00
5160,6113,98,03-03-2018 11:29:00
5160,6113,14,03-03-2018 11:29:00
5160,6113,73,03-03-2018 11:29:00
5160,6113,82,03-03-2018 11:29:00
5160,6113,53,03-03-2018 11:29:00
5160,6113,70,03-03-2018 11:29:00
5160,6113,71,03-03-2018 11:29:00
5160,6113,76,03-03-2018 11:29:00
5160,6113,96,03-03-2018 11:29:00
5160,6113,49,03-03-2018 11:29:00
5160,6113,39,03-03-2018 11:29:00
5160,6113,70,03-03-2018 11:29:00
5160,6113,55,03-03-2018 11:29:00
5160,6113,31,03-03-2018 11:29:00
5160,6113,40,03-03-2018 11:29:00
5160,6113,86,03-03-2018 11:29:00
5160,6113,14,03-03-2018 11:29:00
5160,6113,13,03-03-2018 11:29:00
5160,6113,75,03-03-2018 11:29:00
5160,6113,34,03-03-2018 11:29:00
5160,6113,21,03-03-2018 11:29:00
5160,6113,27,03-03-2018 11:29:00
5160,6113,20,03-03-2018 11:29:00
5160,6113,56,03-03-2018 11:29:00
5160,6113,17,03-03-2018 11:29:00
5160,6113,41,03-03-2018 11:29:00
5160,6113,77,03-03-2018 11:29:00
5160,6113,28,03-03-2018 11:29:00
5160,6113,68,03-03-2018 11:29:00
5160,6113,91,03-03-2018 11:29:00
5160,6113,39,03-03-2018 11:29:00
5160,6113,82,03-03-2018 11:29:00
1111,4115,36,03-03-2018 11:29:00
1111,4115,11,03-03-2018 11:29:00
1111,4115,87,03-03-2018 11:29:00
1111,4115,94,03-03-2018 11:29:00
1111,4115,92,03-03-2018 11:29:00
1111,4115,48,03-03-2018 11:29:00
1111,4115,85,03-03-2018 11:29:00
1111,4115,57,03-03-2018 11:29:00
1111,4115,50,03-03-2018 11:29:00
1111,4115,80,03-03-2018 11:29:00
1111,4115,31,03-03-2018 11:29:00
1111,4115,58,03-03-2018 11:29:00
1111,4115,92,03-03-2018 11:29:00
1111,4115,93,03-03-2018 11:29:00
1111,4115,93,03-03-2018 11:29:00
1111,4115,39,03-03-2018 11:29:00
1111,4115,48,03-03-2018 11:29:00
1111,4115,36,03-03-2018 11:29:00
1111,4115,28,03-03-2018 11:29:00
1111,4115,48,03-03-2018 11:29:00
1111,4115,67,03-03-2018 11:29:00
1111,4115,81,03-03-2018 11:29:00
1111,4115,12,03-03-2018 11:29:00
1111,4115,99,03-03-2018 11:29:00
1111,4115,57,03-03-2018 11:29:00
1111,4115,54,03-03-2018 11:29:00
1111,4115,71,03-03-2018 11:29:00
1111,4115,28,03-03-2018 11:29:00
1111,4115,16,03-03-2018 11:29:00
1111,4115,27,03-03-2018 11:29:00
1111,4115,12,03-03-2018 11:29:00
1111,4115,76,03-03-2018 11:29:00
1111,4115,97,03-03-2018 11:29:00
1111,4115,67,03-03-2018 11:29:00
1111,4115,53,03-03-2018 11:29:00
1111,4115,47,03-03-2018 11:29:00
1111,4115,69,03-03-2018 11:29:00
1111,4115,96,03-03-2018 11:29:00
1111,4115,76,03-03-2018 11:29:00
1111,4115,30,03-03-2018 11:29:00
1111,4115,17,03-03-2018 11:29:00
1111,4115,13,03-03-2018 11:29:00
1111,4115,91,03-03-2018 11:29:00
1111,4115,18,03-03-2018 11:29:00
1111,4115,11,03-03-2018 11:29:00
1111,4115,41,03-03-2018 11:29:00
1111,4115,54,03-03-2018 11:29:00
1111,4115,38,03-03-2018 11:29:00
1111,4115,85,03-03-2018 11:29:00
1111,4115,80,03-03-2018 11:29:00
2668,6524,91,03-03-2018 11:29:00
2668,6524,72,03-03-2018 11:29:00
2668,6524,91,03-03-2018 11:29:00
2668,6524,65,03-03-2018 11:29:00
2668,6524,44,03-03-2018 11:29:00
2668,6524,10,03-03-2018 11:29:00
2668,6524,81,03-03-2018 11:29:00
2668,6524,77,03-03-2018 11:29:00
2668,6524,31,03-03-2018 11:29:00
2668,6524,69,03-03-2018 11:29:00
2668,6524,20,03-03-2018 11:29:00
2668,6524,28,03-03-2018 11:29:00
2668,6524,34,03-03-2018 11:29:00
2668,6524,56,03-03-2018 11:29:00
2668,6524,15,03-03-2018 11:29:00
2668,6524,98,03-03-2018 11:29:00
2668,6524,45,03-03-2018 11:29:00
2668,6524,35,03-03-2018 11:29:00
2668,6524,19,03-03-2018 11:29:00
2668,6524,67,03-03-2018 11:29:00
2668,6524,88,03-03-2018 11:29:00
2668,6524,17,03-03-2018 11:29:00
2668,6524,80,03-03-2018 11:29:00
2668,6524,11,03-03-2018 11:29:00
2668,6524,91,03-03-2018 11:29:00
2668,6524,45,03-03-2018 11:29:00
2668,6524,20,03-03-2018 11:29:00
2668,6524,53,03-03-2018 11:29:00
2668,6524,38,03-03-2018 11:29:00
2668,6524,61,03-03-2018 11:29:00
2668,6524,71,03-03-2018 11:29:00
2668,6524,64,03-03-2018 11:29:00
2668,6524,87,03-03-2018 11:29:00
2668,6524,73,03-03-2018 11:29:00
2668,6524,78,03-03-2018 11:29:00
2668,6524,69,03-03-2018 11:29:00
2668,6524,64,03-03-2018 11:29:00
2668,6524,93,03-03-2018 11:29:00
2668,6524,86,03-03-2018 11:29:00
2668,6524,50,03-03-2018 11:29:00
2668,6524,46,03-03-2018 11:29:00
2668,6524,82,03-03-2018 11:29:00
2668,6524,81,03-03-2018 11:29:00
2668,6524,42,03-03-2018 11:29:00
2668,6524,34,03-03-2018 11:29:00
2668,6524,89,03-03-2018 11:29:00
2668,6524,67,03-03-2018 11:29:00
2668,6524,46,03-03-2018 11:29:00
2668,6524,31,03-03-2018 11:29:00
2668,6524,70,03-03-2018 11:29:00
6589,594,90,03-03-2018 11:29:00
6589,594,55,03-03-2018 11:29:00
6589,594,36,03-03-2018 11:29:00
6589,594,63,03-03-2018 11:29:00
6589,594,49,03-03-2018 11:29:00
6589,594,96,03-03-2018 11:29:00
6589,594,72,03-03-2018 11:29:00
6589,594,13,03-03-2018 11:29:00
6589,594,44,03-03-2018 11:29:00
6589,594,69,03-03-2018 11:29:00
6589,594,100,03-03-2018 11:29:00
6589,594,27,03-03-2018 11:29:00
